image_fname,mask_fname,folder,image_id,event_name,sample_id,event_type,non_damaged_pixels,light_damaged_pixels,medium_damaged_pixels,destroyed_pixels,non_damaged_buildings,light_damaged_buildings,medium_damaged_buildings,destroyed_buildings,fold
train/images/palu-tsunami_00000135_post_disaster.png,train/masks/palu-tsunami_00000135_post_disaster.png,train,palu-tsunami_00000135_post_disaster,palu-tsunami,135,post,85341,0,11397,10161,69,0,8,18,1
train/images/hurricane-harvey_00000135_post_disaster.png,train/masks/hurricane-harvey_00000135_post_disaster.png,train,hurricane-harvey_00000135_post_disaster,hurricane-harvey,135,post,72970,53619,86720,0,22,16,29,0,1
train/images/hurricane-florence_00000135_post_disaster.png,train/masks/hurricane-florence_00000135_post_disaster.png,train,hurricane-florence_00000135_post_disaster,hurricane-florence,135,post,0,0,3932,0,0,0,5,0,2
train/images/socal-fire_00000137_post_disaster.png,train/masks/socal-fire_00000137_post_disaster.png,train,socal-fire_00000137_post_disaster,socal-fire,137,post,6652,0,0,0,16,0,0,0,2
train/images/socal-fire_00000138_post_disaster.png,train/masks/socal-fire_00000138_post_disaster.png,train,socal-fire_00000138_post_disaster,socal-fire,138,post,0,0,0,0,0,0,0,0,3
train/images/hurricane-michael_00000138_post_disaster.png,train/masks/hurricane-michael_00000138_post_disaster.png,train,hurricane-michael_00000138_post_disaster,hurricane-michael,138,post,4174,53669,0,415,2,33,0,1,2
train/images/hurricane-harvey_00000139_post_disaster.png,train/masks/hurricane-harvey_00000139_post_disaster.png,train,hurricane-harvey_00000139_post_disaster,hurricane-harvey,139,post,197850,0,0,0,44,0,0,0,1
train/images/hurricane-michael_00000139_post_disaster.png,train/masks/hurricane-michael_00000139_post_disaster.png,train,hurricane-michael_00000139_post_disaster,hurricane-michael,139,post,23495,0,37015,0,3,0,2,0,4
train/images/mexico-earthquake_00000139_post_disaster.png,train/masks/mexico-earthquake_00000139_post_disaster.png,train,mexico-earthquake_00000139_post_disaster,mexico-earthquake,139,post,451826,0,0,0,198,0,0,0,0
train/images/palu-tsunami_00000139_post_disaster.png,train/masks/palu-tsunami_00000139_post_disaster.png,train,palu-tsunami_00000139_post_disaster,palu-tsunami,139,post,18934,0,0,0,35,0,0,0,2
train/images/socal-fire_00000139_post_disaster.png,train/masks/socal-fire_00000139_post_disaster.png,train,socal-fire_00000139_post_disaster,socal-fire,139,post,0,0,0,1637,0,0,0,1,2
train/images/santa-rosa-wildfire_00000141_post_disaster.png,train/masks/santa-rosa-wildfire_00000141_post_disaster.png,train,santa-rosa-wildfire_00000141_post_disaster,santa-rosa-wildfire,141,post,264573,0,1934,39963,138,0,2,32,1
train/images/hurricane-florence_00000141_post_disaster.png,train/masks/hurricane-florence_00000141_post_disaster.png,train,hurricane-florence_00000141_post_disaster,hurricane-florence,141,post,0,0,7526,0,0,0,8,0,2
train/images/palu-tsunami_00000141_post_disaster.png,train/masks/palu-tsunami_00000141_post_disaster.png,train,palu-tsunami_00000141_post_disaster,palu-tsunami,141,post,1080,0,0,561,5,0,0,3,2
train/images/midwest-flooding_00000142_post_disaster.png,train/masks/midwest-flooding_00000142_post_disaster.png,train,midwest-flooding_00000142_post_disaster,midwest-flooding,142,post,449,0,0,0,3,0,0,0,2
train/images/socal-fire_00000142_post_disaster.png,train/masks/socal-fire_00000142_post_disaster.png,train,socal-fire_00000142_post_disaster,socal-fire,142,post,0,0,0,0,0,0,0,0,1
train/images/santa-rosa-wildfire_00000143_post_disaster.png,train/masks/santa-rosa-wildfire_00000143_post_disaster.png,train,santa-rosa-wildfire_00000143_post_disaster,santa-rosa-wildfire,143,post,0,0,0,1629,0,0,0,2,3
train/images/hurricane-florence_00000143_post_disaster.png,train/masks/hurricane-florence_00000143_post_disaster.png,train,hurricane-florence_00000143_post_disaster,hurricane-florence,143,post,0,0,7037,10161,0,0,3,3,1
train/images/hurricane-harvey_00000143_post_disaster.png,train/masks/hurricane-harvey_00000143_post_disaster.png,train,hurricane-harvey_00000143_post_disaster,hurricane-harvey,143,post,20785,0,13215,0,11,0,4,0,4
train/images/palu-tsunami_00000143_post_disaster.png,train/masks/palu-tsunami_00000143_post_disaster.png,train,palu-tsunami_00000143_post_disaster,palu-tsunami,143,post,174939,0,46771,86102,35,0,21,33,0
train/images/santa-rosa-wildfire_00000144_post_disaster.png,train/masks/santa-rosa-wildfire_00000144_post_disaster.png,train,santa-rosa-wildfire_00000144_post_disaster,santa-rosa-wildfire,144,post,90337,0,0,0,136,0,0,0,2
train/images/socal-fire_00000145_post_disaster.png,train/masks/socal-fire_00000145_post_disaster.png,train,socal-fire_00000145_post_disaster,socal-fire,145,post,580,0,4613,1753,2,0,3,4,0
train/images/santa-rosa-wildfire_00000145_post_disaster.png,train/masks/santa-rosa-wildfire_00000145_post_disaster.png,train,santa-rosa-wildfire_00000145_post_disaster,santa-rosa-wildfire,145,post,84467,0,0,0,133,0,0,0,0
train/images/hurricane-florence_00000145_post_disaster.png,train/masks/hurricane-florence_00000145_post_disaster.png,train,hurricane-florence_00000145_post_disaster,hurricane-florence,145,post,0,0,406,0,0,0,1,0,3
train/images/midwest-flooding_00000146_post_disaster.png,train/masks/midwest-flooding_00000146_post_disaster.png,train,midwest-flooding_00000146_post_disaster,midwest-flooding,146,post,1236,647,0,0,2,1,0,0,1
train/images/palu-tsunami_00000146_post_disaster.png,train/masks/palu-tsunami_00000146_post_disaster.png,train,palu-tsunami_00000146_post_disaster,palu-tsunami,146,post,490331,0,0,0,85,0,0,0,0
train/images/hurricane-matthew_00000146_post_disaster.png,train/masks/hurricane-matthew_00000146_post_disaster.png,train,hurricane-matthew_00000146_post_disaster,hurricane-matthew,146,post,57,0,0,490,1,0,0,3,1
train/images/palu-tsunami_00000147_post_disaster.png,train/masks/palu-tsunami_00000147_post_disaster.png,train,palu-tsunami_00000147_post_disaster,palu-tsunami,147,post,517329,0,5179,4767,73,0,4,7,0
train/images/hurricane-matthew_00000147_post_disaster.png,train/masks/hurricane-matthew_00000147_post_disaster.png,train,hurricane-matthew_00000147_post_disaster,hurricane-matthew,147,post,146,0,163,256,1,0,1,2,2
train/images/socal-fire_00000148_post_disaster.png,train/masks/socal-fire_00000148_post_disaster.png,train,socal-fire_00000148_post_disaster,socal-fire,148,post,2632,0,0,219,3,0,0,2,4
train/images/hurricane-michael_00000149_post_disaster.png,train/masks/hurricane-michael_00000149_post_disaster.png,train,hurricane-michael_00000149_post_disaster,hurricane-michael,149,post,96157,0,53602,0,20,0,3,0,1
train/images/hurricane-florence_00000150_post_disaster.png,train/masks/hurricane-florence_00000150_post_disaster.png,train,hurricane-florence_00000150_post_disaster,hurricane-florence,150,post,0,0,5473,0,0,0,7,0,4
train/images/hurricane-matthew_00000150_post_disaster.png,train/masks/hurricane-matthew_00000150_post_disaster.png,train,hurricane-matthew_00000150_post_disaster,hurricane-matthew,150,post,2227,1391,997,1968,16,8,6,11,3
train/images/hurricane-harvey_00000150_post_disaster.png,train/masks/hurricane-harvey_00000150_post_disaster.png,train,hurricane-harvey_00000150_post_disaster,hurricane-harvey,150,post,223,0,17143,1302,1,0,8,2,2
train/images/socal-fire_00000150_post_disaster.png,train/masks/socal-fire_00000150_post_disaster.png,train,socal-fire_00000150_post_disaster,socal-fire,150,post,0,0,0,0,0,0,0,0,3
train/images/palu-tsunami_00000151_post_disaster.png,train/masks/palu-tsunami_00000151_post_disaster.png,train,palu-tsunami_00000151_post_disaster,palu-tsunami,151,post,515404,0,0,0,112,0,0,0,1
train/images/hurricane-florence_00000152_post_disaster.png,train/masks/hurricane-florence_00000152_post_disaster.png,train,hurricane-florence_00000152_post_disaster,hurricane-florence,152,post,3855,0,0,0,7,0,0,0,3
train/images/hurricane-michael_00000155_post_disaster.png,train/masks/hurricane-michael_00000155_post_disaster.png,train,hurricane-michael_00000155_post_disaster,hurricane-michael,155,post,93880,47017,16012,271,54,21,2,1,3
train/images/hurricane-harvey_00000155_post_disaster.png,train/masks/hurricane-harvey_00000155_post_disaster.png,train,hurricane-harvey_00000155_post_disaster,hurricane-harvey,155,post,199578,0,0,0,33,0,0,0,2
train/images/mexico-earthquake_00000157_post_disaster.png,train/masks/mexico-earthquake_00000157_post_disaster.png,train,mexico-earthquake_00000157_post_disaster,mexico-earthquake,157,post,97305,0,0,0,51,0,0,0,1
train/images/palu-tsunami_00000158_post_disaster.png,train/masks/palu-tsunami_00000158_post_disaster.png,train,palu-tsunami_00000158_post_disaster,palu-tsunami,158,post,10437,0,1422,9286,20,0,2,7,0
train/images/santa-rosa-wildfire_00000159_post_disaster.png,train/masks/santa-rosa-wildfire_00000159_post_disaster.png,train,santa-rosa-wildfire_00000159_post_disaster,santa-rosa-wildfire,159,post,0,0,0,40593,0,0,0,38,0
train/images/hurricane-matthew_00000160_post_disaster.png,train/masks/hurricane-matthew_00000160_post_disaster.png,train,hurricane-matthew_00000160_post_disaster,hurricane-matthew,160,post,520,0,838,3121,5,0,5,16,4
train/images/midwest-flooding_00000160_post_disaster.png,train/masks/midwest-flooding_00000160_post_disaster.png,train,midwest-flooding_00000160_post_disaster,midwest-flooding,160,post,1848,0,0,0,1,0,0,0,1
train/images/hurricane-florence_00000160_post_disaster.png,train/masks/hurricane-florence_00000160_post_disaster.png,train,hurricane-florence_00000160_post_disaster,hurricane-florence,160,post,0,0,1821,0,0,0,4,0,0
train/images/mexico-earthquake_00000161_post_disaster.png,train/masks/mexico-earthquake_00000161_post_disaster.png,train,mexico-earthquake_00000161_post_disaster,mexico-earthquake,161,post,155682,7627,0,0,140,5,0,0,0
train/images/socal-fire_00000161_post_disaster.png,train/masks/socal-fire_00000161_post_disaster.png,train,socal-fire_00000161_post_disaster,socal-fire,161,post,516,0,0,0,1,0,0,0,4
train/images/hurricane-harvey_00000161_post_disaster.png,train/masks/hurricane-harvey_00000161_post_disaster.png,train,hurricane-harvey_00000161_post_disaster,hurricane-harvey,161,post,93550,0,0,0,2,0,0,0,0
train/images/hurricane-harvey_00000162_post_disaster.png,train/masks/hurricane-harvey_00000162_post_disaster.png,train,hurricane-harvey_00000162_post_disaster,hurricane-harvey,162,post,258624,0,0,0,15,0,0,0,2
train/images/hurricane-matthew_00000163_post_disaster.png,train/masks/hurricane-matthew_00000163_post_disaster.png,train,hurricane-matthew_00000163_post_disaster,hurricane-matthew,163,post,0,0,0,852,0,0,0,5,4
train/images/palu-tsunami_00000163_post_disaster.png,train/masks/palu-tsunami_00000163_post_disaster.png,train,palu-tsunami_00000163_post_disaster,palu-tsunami,163,post,66049,0,3740,109580,53,0,5,69,3
train/images/hurricane-michael_00000163_post_disaster.png,train/masks/hurricane-michael_00000163_post_disaster.png,train,hurricane-michael_00000163_post_disaster,hurricane-michael,163,post,105690,39507,0,0,75,28,0,0,1
train/images/mexico-earthquake_00000163_post_disaster.png,train/masks/mexico-earthquake_00000163_post_disaster.png,train,mexico-earthquake_00000163_post_disaster,mexico-earthquake,163,post,389678,0,0,0,187,0,0,0,1
train/images/hurricane-harvey_00000163_post_disaster.png,train/masks/hurricane-harvey_00000163_post_disaster.png,train,hurricane-harvey_00000163_post_disaster,hurricane-harvey,163,post,0,0,241398,2531,0,0,129,2,3
train/images/hurricane-harvey_00000164_post_disaster.png,train/masks/hurricane-harvey_00000164_post_disaster.png,train,hurricane-harvey_00000164_post_disaster,hurricane-harvey,164,post,0,0,0,0,0,0,0,0,2
train/images/palu-tsunami_00000165_post_disaster.png,train/masks/palu-tsunami_00000165_post_disaster.png,train,palu-tsunami_00000165_post_disaster,palu-tsunami,165,post,72245,0,6676,88773,46,0,2,81,3
train/images/hurricane-matthew_00000165_post_disaster.png,train/masks/hurricane-matthew_00000165_post_disaster.png,train,hurricane-matthew_00000165_post_disaster,hurricane-matthew,165,post,0,0,0,1789,0,0,0,7,0
train/images/hurricane-harvey_00000166_post_disaster.png,train/masks/hurricane-harvey_00000166_post_disaster.png,train,hurricane-harvey_00000166_post_disaster,hurricane-harvey,166,post,0,0,0,0,0,0,0,0,4
train/images/hurricane-florence_00000167_post_disaster.png,train/masks/hurricane-florence_00000167_post_disaster.png,train,hurricane-florence_00000167_post_disaster,hurricane-florence,167,post,0,0,2670,0,0,0,4,0,2
train/images/socal-fire_00000168_post_disaster.png,train/masks/socal-fire_00000168_post_disaster.png,train,socal-fire_00000168_post_disaster,socal-fire,168,post,0,0,0,0,0,0,0,0,0
train/images/hurricane-michael_00000168_post_disaster.png,train/masks/hurricane-michael_00000168_post_disaster.png,train,hurricane-michael_00000168_post_disaster,hurricane-michael,168,post,30148,19614,0,0,32,24,0,0,2
train/images/hurricane-michael_00000169_post_disaster.png,train/masks/hurricane-michael_00000169_post_disaster.png,train,hurricane-michael_00000169_post_disaster,hurricane-michael,169,post,13240,8946,50764,0,12,5,7,0,4
train/images/hurricane-florence_00000169_post_disaster.png,train/masks/hurricane-florence_00000169_post_disaster.png,train,hurricane-florence_00000169_post_disaster,hurricane-florence,169,post,66420,0,0,0,78,0,0,0,0
train/images/midwest-flooding_00000169_post_disaster.png,train/masks/midwest-flooding_00000169_post_disaster.png,train,midwest-flooding_00000169_post_disaster,midwest-flooding,169,post,12770,0,0,0,16,0,0,0,1
train/images/mexico-earthquake_00000169_post_disaster.png,train/masks/mexico-earthquake_00000169_post_disaster.png,train,mexico-earthquake_00000169_post_disaster,mexico-earthquake,169,post,14370,0,32758,0,4,0,1,0,0
train/images/socal-fire_00000170_post_disaster.png,train/masks/socal-fire_00000170_post_disaster.png,train,socal-fire_00000170_post_disaster,socal-fire,170,post,7494,0,0,1660,21,0,0,7,0
train/images/palu-tsunami_00000170_post_disaster.png,train/masks/palu-tsunami_00000170_post_disaster.png,train,palu-tsunami_00000170_post_disaster,palu-tsunami,170,post,88146,0,0,29783,81,0,0,34,4
train/images/hurricane-florence_00000171_post_disaster.png,train/masks/hurricane-florence_00000171_post_disaster.png,train,hurricane-florence_00000171_post_disaster,hurricane-florence,171,post,0,0,2012,0,0,0,2,0,4
train/images/hurricane-florence_00000172_post_disaster.png,train/masks/hurricane-florence_00000172_post_disaster.png,train,hurricane-florence_00000172_post_disaster,hurricane-florence,172,post,0,0,6218,0,0,0,9,0,0
train/images/socal-fire_00000172_post_disaster.png,train/masks/socal-fire_00000172_post_disaster.png,train,socal-fire_00000172_post_disaster,socal-fire,172,post,0,0,0,0,0,0,0,0,2
train/images/santa-rosa-wildfire_00000172_post_disaster.png,train/masks/santa-rosa-wildfire_00000172_post_disaster.png,train,santa-rosa-wildfire_00000172_post_disaster,santa-rosa-wildfire,172,post,0,0,0,10645,0,0,0,9,1
train/images/hurricane-florence_00000173_post_disaster.png,train/masks/hurricane-florence_00000173_post_disaster.png,train,hurricane-florence_00000173_post_disaster,hurricane-florence,173,post,39487,0,0,0,38,0,0,0,3
train/images/socal-fire_00000173_post_disaster.png,train/masks/socal-fire_00000173_post_disaster.png,train,socal-fire_00000173_post_disaster,socal-fire,173,post,0,0,0,0,0,0,0,0,4
train/images/palu-tsunami_00000173_post_disaster.png,train/masks/palu-tsunami_00000173_post_disaster.png,train,palu-tsunami_00000173_post_disaster,palu-tsunami,173,post,325925,0,0,75,111,0,0,1,1
train/images/hurricane-harvey_00000173_post_disaster.png,train/masks/hurricane-harvey_00000173_post_disaster.png,train,hurricane-harvey_00000173_post_disaster,hurricane-harvey,173,post,183503,5643,0,0,84,4,0,0,2
train/images/mexico-earthquake_00000174_post_disaster.png,train/masks/mexico-earthquake_00000174_post_disaster.png,train,mexico-earthquake_00000174_post_disaster,mexico-earthquake,174,post,230024,0,0,0,50,0,0,0,3
train/images/socal-fire_00000176_post_disaster.png,train/masks/socal-fire_00000176_post_disaster.png,train,socal-fire_00000176_post_disaster,socal-fire,176,post,0,0,0,0,0,0,0,0,1
train/images/hurricane-michael_00000176_post_disaster.png,train/masks/hurricane-michael_00000176_post_disaster.png,train,hurricane-michael_00000176_post_disaster,hurricane-michael,176,post,117808,6657,17296,882,75,8,5,1,3
train/images/hurricane-florence_00000176_post_disaster.png,train/masks/hurricane-florence_00000176_post_disaster.png,train,hurricane-florence_00000176_post_disaster,hurricane-florence,176,post,7221,0,0,0,12,0,0,0,2
train/images/midwest-flooding_00000176_post_disaster.png,train/masks/midwest-flooding_00000176_post_disaster.png,train,midwest-flooding_00000176_post_disaster,midwest-flooding,176,post,294,0,0,0,1,0,0,0,3
train/images/hurricane-matthew_00000177_post_disaster.png,train/masks/hurricane-matthew_00000177_post_disaster.png,train,hurricane-matthew_00000177_post_disaster,hurricane-matthew,177,post,0,0,0,876,0,0,0,5,2
train/images/hurricane-florence_00000177_post_disaster.png,train/masks/hurricane-florence_00000177_post_disaster.png,train,hurricane-florence_00000177_post_disaster,hurricane-florence,177,post,0,0,0,0,0,0,0,0,4
